qid,fold,gold_count,dense_best_rank,bm25_best_rank,union_recall_100,union_expanded_recall_100,all_golds_over_512,question
142350,fold_0,1,1,6,1.0,1.0,0,"Hồ sơ đề nghị cấp lại Giấy phép kinh doanh vận tải bằng xe ô tô trường hợp bị mất, bị hỏng gồm những gì?"
157074,fold_2,1,>100,2,1.0,1.0,0,Thời gian tối đa được giải quyết khi đi khám thai theo quy định pháp luật
140652,fold_2,1,1,2,1.0,1.0,0,"Chính sách đầu tư phát triển mạng lưới trường, lớp giáo dục mầm non được pháp luật quy định ra sao?"
95426,fold_1,1,16,1,1.0,1.0,0,Người đại diện theo pháp luật của VAMC có bắt buộc phải cư trú tại Việt Nam hay không?
160446,fold_0,1,3,8,1.0,1.0,0,Ai có thẩm quyền quy định nội quy tiếp công dân tại Trụ sở tiếp công dân ở trung ương?
113138,fold_4,1,1,>100,1.0,1.0,0,Cấp lại sổ bảo hiểm xã hội có ảnh hưởng đến quyền lợi không?
136974,fold_0,2,1,>100,1.0,1.0,0,Hoạt động thanh tra được thực hiện theo mục đích và nguyên tắc nào?
107364,fold_2,1,1,1,1.0,1.0,0,Nguyên tắc cấp phát máu và chế phẩm máu được quy định như thế nào?
24868,fold_3,1,1,1,1.0,1.0,0,Đơn vị bao thanh toán có quyền áp dụng các biện pháp thu hồi nợ trong trường hợp nào?
32568,fold_4,1,1,2,1.0,1.0,0,Tổng giám đốc được quyết định các dự án đầu tư ra ngoài Công ty mẹ Tập đoàn Công nghiệp - Viễn thông Quân đội trong phạm vi nào?
33242,fold_4,1,6,4,1.0,1.0,0,Đóng bảo hiểm xã hội không liên tục có được hưởng chế độ thai sản không?
100796,fold_3,1,4,49,1.0,1.0,0,Quy trình xem xét tiếp nhận vào viên chức ra sao?
42110,fold_0,1,1,1,1.0,1.0,0,Doanh nghiệp bảo hiểm có trách nhiệm gì trong công tác phòng chống gian lận bảo hiểm trong bảo hiểm nông nghiệp?
129554,fold_0,1,6,1,1.0,1.0,0,Để được miễn thi tiếng Anh trong kỳ thi tốt nghiệp THPT năm 2023 thì thí sinh phải có chứng chỉ TOEIC bao nhiêu điểm?
52342,fold_4,1,3,5,1.0,1.0,0,Khi nào được tạm ứng hợp đồng xây dựng?
34982,fold_0,1,1,1,1.0,1.0,0,"Bộ Chỉ huy Quân sự cấp tỉnh có những trách nhiệm gì liên quan tới cơ sở sửa chữa, bảo dưỡng các trang thiết bị của phương tiện bay siêu nhẹ?"
79168,fold_2,1,15,3,1.0,1.0,0,"Việc phối hợp hoạt động quản lý nhà nước tại cảng hàng không, sân bay được thực hiện như thế nào?"
131184,fold_2,1,1,21,1.0,1.0,0,Ký kết thỏa thuận quốc tế là gì?
10176,fold_3,1,5,2,1.0,1.0,0,Có thể sử dụng những loại thuốc thử và vật liệu thử nào để chẩn đoán bệnh giả dại ở lợn?
143024,fold_0,1,4,24,1.0,1.0,0,"Trách nhiệm của các cơ quan, tổ chức, cá nhân trong triển khai tổ chức phong trào thi đua"
134012,fold_0,1,>100,>100,0.0,0.0,0,Phạt nguội là gì?
54234,fold_4,1,>100,3,1.0,1.0,0,Trường hợp nào thì tuyên bố đã chết?
37156,fold_3,1,2,>100,1.0,1.0,0,Hội Xuất bản Việt Nam có cơ cấu tổ chức như thế nào?
166156,fold_0,1,9,44,1.0,1.0,0,Thời hạn cấp Giấy chứng nhận đăng ký doanh nghiệp là bao lâu?
62570,fold_1,1,4,3,1.0,1.0,0,Sinh viên học tập theo tín chỉ bị cảnh báo học tập trong trường hợp nào?
67050,fold_0,2,3,1,1.0,1.0,0,Người tiếp công dân trong ngành Kiểm sát nhân dân phải làm các thủ tục tiếp nhận khiếu nại và các chứng cứ kèm theo do người khiếu nại cung cấp khi nào?
163976,fold_1,1,14,2,1.0,1.0,0,Phẫu thuật gãy liên lồi cầu xương cánh tay chỉ định và chống chỉ định đối với người bệnh khi nào?
8328,fold_1,1,37,7,1.0,1.0,0,Tài liệu kế toán nào lưu trữ trên phương tiện điện tử?
16368,fold_4,1,1,47,1.0,1.0,0,"Hội đồng tư vấn lấy, ghép bộ phận cơ thể không tái sinh ở người sống có số lượng thành viên tối thiểu là bao nhiêu?"
19100,fold_1,1,>100,>100,0.0,0.0,0,Chỉ tiêu tuyển dụng công chức Tổng cục Hải quan năm 2022 được quy định như thế nào?
50538,fold_0,1,1,87,1.0,1.0,0,Ai có quyền quy định nhiệm vụ và quyền hạn của Phòng Quản trị của Văn phòng Kiểm toán nhà nước?
104516,fold_2,1,2,30,1.0,1.0,0,Cơ quan được giao thực hiện chức năng thanh tra chuyên ngành là gì?
82578,fold_1,1,2,18,1.0,1.0,0,Hợp đồng thuê tổ chức có chức năng tư vấn xác định giá đất cụ thể có nội dung như thế nào?
69582,fold_1,1,3,>100,1.0,1.0,0,Hợp đồng lao động được quy định như thế nào?
63302,fold_3,1,2,8,1.0,1.0,0,Chính sách đối với đội viên thanh niên xung phong sau khi hoàn thành nhiệm vụ quy định những gì?
19826,fold_2,2,1,>100,1.0,1.0,0,Người có hành vi xúc phạm tôn giáo thì sẽ bị xử phạt như thế nào theo quy định pháp luật?
88634,fold_3,1,>100,5,1.0,1.0,0,Chứng chỉ hành nghề dược được quản lý như thế nào?
92150,fold_3,1,2,1,1.0,1.0,0,Thử nghiệm nhiệt độ làm việc bộ phận cảm biến nhiệt bình chứa khí chữa cháy như thế nào?
18216,fold_2,1,37,68,1.0,1.0,0,Việc tổ chức triển lãm quốc tế ở nước ngoài gồm những nội dung nào?
117476,fold_3,1,3,1,1.0,1.0,0,Quy trình vệ sinh buồng phẫu thuật giữa hai ca phẫu thuật thực hiện các bước ra sao?
158270,fold_0,1,1,1,1.0,1.0,0,Mẫu đề nghị tạm thời đưa học sinh trường giáo dưỡng ra khỏi trường theo yêu cầu của cơ quan tiến hành tố tụng hình sự là mẫu nào?
74664,fold_0,1,1,39,1.0,1.0,0,Chương trình đào tạo liên tục dành cho cán bộ y tế phải đáp ứng những yêu cầu gì?
146752,fold_1,1,1,3,1.0,1.0,0,Người đang có quốc tịch nước ngoài được trở lại quốc tịch Việt Nam có bắt buộc phải thôi quốc tịch nước ngoài hay không?
107570,fold_4,1,1,1,1.0,1.0,0,Thành lập Hội đồng quản lý đơn vị sự nghiệp công lập thuộc Bộ Xây dựng theo thủ tục như nào?
143614,fold_1,1,1,>100,1.0,1.0,0,Thủ tục chuyển tuyến được pháp luật quy định như thế nào?
138602,fold_2,1,1,3,1.0,1.0,0,Chỉ định sử dụng phương tiện phòng hộ cá nhân tối thiểu theo nguy cơ lây nhiễm SARS-CoV-2 hiện nay?
12014,fold_1,1,15,3,1.0,1.0,0,Nghĩa vụ của người quản lý di sản thừa kế như thế nào?
92046,fold_0,1,2,3,1.0,1.0,0,Vợ chồng có nghĩa vụ như thế nào trong tài sản chung của vợ chồng?
92400,fold_0,1,1,2,1.0,1.0,0,Người dự thi lấy chứng chỉ hành nghề dịch vụ làm thủ tục về thuế được miễn thi môn kế toán trong trường hợp nào?
13066,fold_4,1,6,1,1.0,1.0,0,Có được sử dụng kết quả đánh giá công chức của Kiểm toán nhà nước làm cơ sở trong đánh giá xếp loại đảng viên không?
136038,fold_1,2,3,>100,1.0,1.0,0,Hợp đồng lao động được giao kết qua email thì có giá trị pháp lý không?
87080,fold_2,1,1,1,1.0,1.0,0,Phương án trục vớt tài sản chìm đắm gồm các nội dung gì?
32304,fold_2,1,2,32,1.0,1.0,0,Thời hạn giám định tư pháp lĩnh vực tài chính là bao nhiêu?
11240,fold_3,1,2,34,1.0,1.0,0,Người phát ngôn và cung cấp thông tin cho báo chí của Ủy ban Dân tộc phải đáp ứng những tiêu chuẩn gì?
89162,fold_4,1,2,4,1.0,1.0,0,"Trường hợp nào sử dụng đất quốc phòng, an ninh kết hợp với hoạt động lao động sản xuất, xây dựng kinh tế phải nộp tiền sử dụng đất và trường hợp nào không phải nộp?"
35776,fold_1,1,1,11,1.0,1.0,0,Ai là người thực hiện trợ giúp pháp lý khi tham gia tố tụng?
70822,fold_3,1,43,15,1.0,1.0,0,Trách nhiệm khi vận tải hành khách được pháp luật quy định ra sao?
73724,fold_4,1,1,34,1.0,1.0,0,Người hành nghề khám chữa bệnh là ai? Người hành nghề khám chữa bệnh bị đình chỉ trong những trường hợp nào?
149784,fold_2,1,3,8,1.0,1.0,0,Hộ gia đình kinh doanh bất động sản dưới hình thức cho thuê nhà được không?
42878,fold_0,1,3,5,1.0,1.0,0,Điều kiện cần đảm bảo của hệ thống thông tin quan trọng về an ninh quốc gia?
65516,fold_1,1,2,>100,1.0,1.0,0,"Để thực hiện dân chủ về chính trị, cơ quan chính trị hướng dẫn Hội đồng quân nhân như thế nào?"
32878,fold_0,1,1,2,1.0,1.0,0,Kinh phí thực hiện chi trả chế độ phụ cấp ưu đãi nghề nghiệp đối với diễn viên tuồng chèo do ai bảo đảm?
34502,fold_3,1,19,20,1.0,1.0,0,Có bắt buộc người làm công tác an toàn vệ sinh lao động chuyên trách phải là có trình độ đại học không?
99344,fold_4,1,1,7,1.0,1.0,0,Chánh Thanh tra Cục Hàng không Việt Nam do ai bổ nhiệm?
134914,fold_3,1,1,3,1.0,1.0,0,Ai có thẩm quyền yêu cầu cấp bản sao bằng tốt nghiệp trung cấp từ sổ gốc?
69538,fold_4,1,1,15,1.0,1.0,0,Những đối tượng nào được tham gia làm hội viên của Hội Đá quý Việt Nam?
52078,fold_4,1,30,1,1.0,1.0,0,Thành viên giao dịch đặc biệt bị đình chỉ hoạt động trong trường hợp nào?
1186,fold_0,1,43,1,1.0,1.0,0,Phẫu thuật điều trị viêm bao hoạt dịch của gân gấp bàn ngón tay sẽ chống chỉ định trong trường hợp nào?
149998,fold_3,1,1,>100,1.0,1.0,0,Việc triển khai áp dụng bảng giá đất tại tỉnh Bình Dương được quy định ra sao?
80138,fold_4,1,11,1,1.0,1.0,0,"Điều kiện để mở chuyên trang của báo điện tử, tạp chí điện tử đối với cơ quan chủ quan báo chí là gì?"
84986,fold_4,1,1,1,1.0,1.0,0,Việc điều trị hỗ trợ cho bệnh nhân nhiễm cúm A H1N1 được quy định ra sao?
73956,fold_4,2,20,3,1.0,1.0,0,Viên chức khi sinh con mà chưa đăng ký kết hôn có bị xử lý kỷ luật không?
49440,fold_2,1,1,>100,1.0,1.0,0,Số lợi bất hợp pháp thu giữ được từ hành vi vi phạm hành chính là giấy tờ có giá thì tiến hành xác định giá trị như thế nào?
166522,fold_2,1,7,1,1.0,1.0,0,Thẻ bảo hiểm y tế được pháp luật quy định như thế nào?
130542,fold_4,1,33,17,1.0,1.0,0,Hạn mức chỉ định đối với gói thầu xây dựng là bao nhiêu?
86966,fold_4,1,4,5,1.0,1.0,0,Mức hưởng phụ cấp công tác lâu năm ở vùng đặc biệt khó khăn là bao nhiêu?
161886,fold_4,1,1,>100,1.0,1.0,0,Người làm chứng trong vụ án hình sự cần đáp ứng các điều kiện nào?
61760,fold_2,1,6,6,1.0,1.0,0,"Nguồn hình thành Quỹ bảo hiểm tai nạn lao động, bệnh nghề nghiệp gồm những nguồn nào?"
159084,fold_2,1,59,11,1.0,1.0,0,Dự án khu đô thị có nghiệm thu phòng cháy chữa cháy cho hạ tầng kỹ thuật thì có cần nghiệm thu cho khu thấp tầng và khu cao tầng nữa hay không?
101562,fold_1,1,1,1,1.0,1.0,0,Thời gian để đăng tải danh sách tổ chức giám định tư pháp theo vụ việc trong lĩnh vực giao thông vận tải là bao lâu?
95516,fold_1,1,3,9,1.0,1.0,0,Thời giờ làm việc của người lao động chưa thành niên được quy định như thế nào?
10978,fold_4,1,1,2,1.0,1.0,0,"Thẩm quyền ký kết hợp đồng lao động thực hiện công việc chuyên môn, nghiệp vụ?"
54638,fold_1,1,8,>100,1.0,1.0,0,Công tác đánh giá công chức cấp trung ương được đánh giá dựa trên những nội dung gì?
4542,fold_4,1,>100,>100,0.0,0.0,0,Khi xuất bản phụ trương thì cần đáp ứng những điều kiện gì?
24634,fold_1,1,3,4,1.0,1.0,0,Người học ngành chăm sóc sắc đẹp trình độ cao đẳng sau khi tốt nghiệp phải đạt được những kỹ năng nào?
63058,fold_0,1,1,4,1.0,1.0,0,Cơ quan nào có thẩm quyền xác lập quyền sở hữu toàn dân đối với bất động sản vô chủ?
137042,fold_1,1,1,2,1.0,1.0,0,Trường cao đẳng sư phạm được đặt tên theo nguyên tắc nào?
51092,fold_4,1,7,>100,1.0,1.0,0,"Quy trình giao nộp hồ sơ, tài liệu vào lưu trữ Bộ và khai thác sử dụng tài liệu lưu trữ của Bộ NN&PTNT ra sao?"
76726,fold_0,1,1,1,1.0,1.0,0,Cá nhân nước ngoài có tàu hoạt động thủy sản trong vùng biển Việt Nam phải đáp ứng điều kiện gì?
92448,fold_1,1,1,1,1.0,1.0,0,Vụ Thi đua khen thưởng thuộc Bộ Tư pháp có nhiệm vụ và quyền hạn gì trong việc giải quyết khiếu nại tố cáo về công tác thi đua khen thưởng?
102704,fold_3,1,1,48,1.0,1.0,0,Cơ cấu tổ chức của Ban Quản lý Khu Công nghệ cao Hòa Lạc được quy định như thế nào?
35600,fold_1,1,6,1,1.0,1.0,0,Hoàn trả thiệt hại cho người trực tiếp tham gia phòng chống bạo lực gia đình phải dựa trên nguyên tắc gì?
100288,fold_4,1,4,3,1.0,1.0,0,Nhân viên xe buýt không đeo thẻ tên sẽ bị xử phạt vi phạm hành chính thế nào?
26598,fold_2,2,2,>100,1.0,1.0,0,Phụ cấp độc hại đối với nhân viên thiết bị trong trường học ra sao?
24890,fold_4,1,>100,5,1.0,1.0,0,Hồ sơ đề nghị điều chỉnh Giấy chứng nhận đăng ký lập quỹ đóng do tăng vốn gồm những gì?
7458,fold_1,1,1,50,1.0,1.0,0,Tuổi nghỉ hưu trong điều kiện làm việc bình thường được quy định như thế nào?
158832,fold_0,1,>100,1,1.0,1.0,0,Xử phạt về vi phạm cấp phép nghiên cứu khoa học từ 22/7/2022?
29874,fold_2,1,3,1,1.0,1.0,0,Thành viên Ban coi thi cấp chứng chỉ hành nghề dịch vụ làm thủ tục về thuế được phân công làm giám thị phòng thi có những nhiệm vụ và quyền hạn gì?
112802,fold_3,1,6,10,1.0,1.0,0,Hộ chiếu phổ thông còn hạn thì có đổi hộ chiếu mới được không?
55138,fold_1,1,1,4,1.0,1.0,0,Chủ cơ sở chăn nuôi lợn phải kê khai hoạt động chăn nuôi của mình với ai?
40740,fold_1,1,1,1,1.0,1.0,0,Táo tây quả tươi phải đảm bảo yêu cầu về chất lượng độ chín như thế nào?
47084,fold_4,1,12,9,1.0,1.0,0,"Trường hợp cán bộ, công chức muốn nghỉ hưu thì có cần phải báo trước?"
99624,fold_2,1,14,1,1.0,1.0,0,Kinh doanh mẫu vật các loài thực vật rừng được quy định như thế nào?
22948,fold_3,1,2,1,1.0,1.0,0,"Cách thức thực hiện vay tiền để xây dựng nhà ở phòng, tránh bão, lụt khu vực miền Trung được quy định như thế nào?"
139064,fold_0,1,1,37,1.0,1.0,0,Xác định mục đích sử dụng đất quy định như thế nào?
136178,fold_3,1,3,4,1.0,1.0,0,Cán bộ công đoàn chuyên trách ngoài bị xử lý kỷ luật công đoàn thì có bị xem xét xử lý kỷ luật hành chính chuyên môn không?
34620,fold_2,1,>100,25,1.0,1.0,0,"Thời hạn cấp Giấy xác nhận về việc thay đổi vốn điều lệ, phần vốn góp, tỷ lệ phần vốn góp trong Công ty TNHH hai thành viên?"
75400,fold_2,1,1,>100,1.0,1.0,0,Có những mức đánh giá xếp loại viên chức nào?
82666,fold_0,1,>100,1,1.0,1.0,0,Để trở thành thành viên Hội đồng thành viên của VINATABA cần đáp ứng điều kiện tiêu chuẩn gì?
75312,fold_2,1,2,1,1.0,1.0,0,Đối tượng nào bị áp dụng biện pháp cưỡng chế khấu trừ tiền từ tài khoản trong xử phạt vi phạm hành chính?
51022,fold_4,1,2,23,1.0,1.0,0,Trường hợp thụ tinh trong ống nghiệm do người chồng không có tinh trùng thì bác sĩ phải tư vấn những nội dung gì trước khi thực hiện?
40230,fold_1,1,34,>100,1.0,1.0,0,Dựa vào kết quả đánh giá công chức có thể xếp loại chất lượng công chức cấp huyện như thế nào?
63986,fold_1,1,22,99,1.0,1.0,0,Thẻ bảo hiểm y tế có chứa những thông tin gì?
146870,fold_4,1,>100,>100,0.0,0.0,0,Thành viên hợp danh có quyền và nghĩa vụ gì?
55194,fold_4,1,1,2,1.0,1.0,0,Thương nhân đầu mối kinh doanh xăng dầu gồm những đối tượng nào?
69070,fold_1,1,>100,>100,0.0,0.0,0,Trách nhiệm của cơ quan thực hiện quy chế chi tiêu nội bộ được quy định như thế nào?
145434,fold_4,1,1,1,1.0,1.0,0,Không thụ lý hồ sơ đề nghị giải quyết tranh chấp hợp đồng mua bán điện trong những trường hợp nào?
124176,fold_3,1,94,1,1.0,1.0,0,Trường hợp nào thì công chức tiếp nhận hồ sơ thủ tục hành chính không phải lập Giấy tiếp nhận hồ sơ và hẹn ngày trả kết quả?
