qid,question,answer_size,max_gold_frequency,nearest_embedding_cosine,nearest_qid,word_count
101970,Đối tượng nào thuộc diện tham gia BHXH bắt buộc?,2,14,0.8077951669692993,152524,10
38582,Ban Quản lý các dự án khí tượng thủy văn có cơ cấu tổ chức như thế nào?,1,2,0.9096806049346924,115568,18
23178,"Để được xét tặng danh hiệu Anh hùng lao động, tập thể ngành Thuế phải đạt được những tiêu chuẩn nào?",1,1,0.5396740436553955,159836,21
11962,Thủ tục cấp lại giấy phép hoạt động cai nghiện ma túy tự nguyện cấp tỉnh thực hiện như thế nào?,2,8,0.6122570037841797,143350,21
39694,Cá nhân kinh doanh dịch vụ môi giới bất động sản có những nghĩa vụ gì theo quy định hiện nay?,1,15,0.731654942035675,111232,21
161578,Tiêu chuẩn đối với khẩu trang chữa cháy của lực lượng phòng cháy và chữa cháy như thế nào?,1,2,0.6116810441017151,76814,19
6288,Hồ sơ xin chấp thuận chủ trương đầu tư gồm những giấy tờ gì?,1,21,0.7599269151687622,81668,14
11534,Dùng giấy khai sinh để khám chữa bệnh cho trẻ mới sinh thay thế thẻ bảo hiểm y tế được không?,1,26,0.7170512080192566,44630,21
78362,Thủ tục công nhận tổ trưởng tổ hòa giải cơ sở như thế nào?,1,1,0.8581658005714417,31748,14
30482,"Phân bổ và giao dự toán đối với dự toán thu, chi từ nguồn thu phí được để lại chi như thế nào?",1,1,0.49130868911743164,67042,23
43956,Điều kiện dự thi tốt nghiệp trung học phổ thông năm 2023 là gì?,1,15,0.7920650243759155,163768,14
26558,Hồ sơ hưởng chế độ ốm đau khi bị Covid-19 gồm những gì?,1,1,0.7646925449371338,32824,13
80650,"Chương trình bồi dưỡng đối với lãnh đạo, quản lý cấp phòng và tương đương?",1,1,0.6673741936683655,101674,15
133130,Khu vực nguy hiểm trên không là gì?,1,5,0.5330238342285156,110956,8
44280,Có được tuyển chọn thực hiện nghĩa vụ tham gia Công an nhân dân đối với người chưa có bằng tốt nghiệp THPT không?,1,3,0.767331600189209,149396,24
71008,Tổ chức thẩm định dự án quan trọng quốc gia là trách nhiệm của ai?,1,6,0.7560715079307556,158448,15
122248,Dự phòng nợ phải thu khó đòi là gì?,1,2,0.7480463981628418,32202,9
43526,Đối tượng áp dụng Mẫu bảng chấm công làm thêm giờ theo Thông tư 133 và Thông tư 200 khác gì nhau?,3,15,0.5346574187278748,119368,22
39348,"Thực hiện Chương trình phát triển thị trường, xây dựng, quảng bá thương hiệu sản phẩm, hàng hóa địa phương thế nào?",1,1,0.5313081741333008,155092,22
82120,Có những phương pháp nào để xây dựng định mức kinh tế kỹ thuật dịch vụ công sử dụng ngân sách nhà nước do Bộ Giao thông vận tải quản lý?,1,1,0.5500971078872681,10218,31
88932,Điểm đầu điểm cuối của tuyến xe buýt được quy định như thế nào?,1,6,0.5699759125709534,115392,14
94262,Trường hợp bị giãn tĩnh mạch thừng tinh thì có phải đi nghĩa vụ quân sự không?,2,15,0.5509283542633057,126126,17
69184,Yêu cầu khi thi công xây dựng công trình dự án điện gió trong Quy hoạch phát triển điện lực?,1,2,0.766905665397644,159208,20
6002,Công ty đại chúng chào bán trái phiếu ra công chúng thì bản cáo bạch nộp kèm hồ sơ đăng ký phải có chữ ký của những ai?,1,11,0.8001123666763306,82328,28
59706,Thẩm quyền phê duyệt thiết kế bản vẽ thi công và tổng dự toán được pháp luật quy định như thế nào?,1,26,0.5833794474601746,51824,22
142758,Hoạt động khai thác khoáng sản có thể được tạm ngừng hoạt động trong trường hợp nào?,1,18,0.632768452167511,11522,17
42134,"Thời hạn giảm mức đóng quỹ tai nạn lao động, bệnh nghề nghiệp được quy định như thế nào?",1,3,0.6555500030517578,91672,19
115350,Trại viên cơ sở giáo dục bắt buộc được thăm gặp thân nhân mỗi tháng mấy lần?,1,7,0.6707507967948914,163326,17
167346,Thời hạn nộp phí bảo hiểm tiền gửi là bao lâu?,1,2,0.8392716646194458,74316,11
82790,Mật mã đối xứng và thuật toán mật mã đối xứng? Mật mã phi đối xứng và thuật toán mật mã phi đối xứng?,1,1,0.38583171367645264,166748,24
132758,Đơn đề nghị cấp Giấy phép đủ điều kiện kinh doanh dịch vụ karaoke được quy định như thế nào?,1,3,0.9427666068077087,127970,20
98342,Khi đặt cược thắng thì thời hạn để người chơi lĩnh thưởng là bao nhiêu ngày?,1,3,0.6893048286437988,19176,16
90130,Khu vực chế biến tại cơ sở chế biến cà phê hòa tan cần phải đáp ứng những điều kiện nào?,1,1,0.6135625839233398,4674,21
100298,"Giá bán xăng dầu sau khi thực hiện quỹ bình ổn giá xăng, dầu như thế nào?",1,2,0.8259678483009338,105124,17
67838,Những đối tượng cán bộ công chức nào phải học chương trình đào tạo cấp chứng chỉ tiếng dân tộc thiểu số?,1,2,0.7311638593673706,71814,22
147838,Bộ Công Thương căn cứ vào nội dung nào để xem xét chấp thuận cấp Giấy phép kinh doanh hàng hóa đối với doanh nghiệp có vốn đầu tư nước ngoài?,1,1,0.5383586287498474,65040,31
118852,"Tiêu chí về tỉnh, thành phố trực thuộc trung ương hoàn thành nhiệm vụ xây dựng Nông thôn mới giai đoạn 2021- 2025 là gì?",1,1,0.7919490337371826,103190,25
145018,"Trình tự, thủ tục giải thể Công ty trách nhiệm hữu hạn hai thành viên theo quyết định Tòa án được thực hiện như thế nào?",1,58,0.6541357040405273,165486,26
26310,Phó Chủ tịch Ủy ban Nhân dân có nhất thiết phải là Đại biểu Hội đồng nhân dân không?,1,3,0.6867542266845703,94954,19
117082,Chất lượng của ổi quả tươi cần đáp ứng những yêu cầu tối thiểu nào?,1,1,0.5802016258239746,40434,15
7572,Nhà nước thu hồi đất được pháp luật quy định như thế nào?,1,53,0.9605843424797058,98634,13
88206,Hồ sơ đề nghị cấp lại giấy chứng nhận đăng kiểm viên xe cơ giới cần những giấy tờ gì?,1,5,0.7754918336868286,46112,20
61126,Khi công ty không thực hiện đúng quy định về thời hạn thanh toán các khoản về quyền lợi của người lao động khi chấm dứt hợp đồng lao động thì sẽ bị xử phạt như thế nào?,1,27,0.6832157969474792,92410,38
100152,Trình tự lập báo cáo tình hình tài chính nhà nước được thực hiện như thế nào?,1,3,0.7976894974708557,152252,17
152082,Hội viên chính thức của Hiệp hội Quỹ Tín dụng Nhân dân Việt Nam là ai?,1,2,0.8834199905395508,153250,16
112540,Trong thời gian chờ cấp lại thẻ bảo hiểm y tế thì có được sử dụng thẻ bảo hiểm y tế bản chụp để khám bảo hiểm y tế không?,1,26,0.7659227848052979,145888,30
124226,"Ngày 19/5/2023, kỷ niệm 133 năm ngày sinh Chủ tịch Hồ Chí Minh được cơ quan nhà nước tổ chức như thế nào?",1,5,0.616914689540863,117514,23
34036,Giám định bảo hiểm y tế là gì?,1,2,0.6146107316017151,10098,8
41734,Vốn hoạt động của Công ty Xổ số điện toán Việt Nam gồm những nguồn nào?,1,1,0.6403744220733643,124826,16
147446,"Nội dung đánh giá chất lượng bồi dưỡng cán bộ, công chức, viên chức gồm những gì?",1,2,0.6314023733139038,59834,17
166942,Điều kiện của doanh nghiệp kinh doanh khai thác cảng biển,1,1,0.554907500743866,74886,11
156654,Mức hưởng bảo hiểm xã hội một lần được quy định như thế nào?,1,5,1.0,19394,14
118376,Người học kỹ thuật chế biến món ăn trình độ trung cấp sau khi tốt nghiệp phải có những kỹ năng nào?,1,6,0.8054356575012207,57158,22
58118,Đơn đề nghị cấp lại giấy chứng sinh trong trường hợp tên người mẹ bị nhầm lẫn được quy định như thế nào?,1,1,0.5135596990585327,88156,23
15056,Ai được chuyển đổi chứng chỉ hành nghề xây dựng?,1,23,0.7938414812088013,35214,10
74848,Việc giải thể các tổ chức khoa học và công nghệ công lập phải đáp ứng nguyên tắc gì?,2,4,0.7463012933731079,127760,19
25910,Mục đích của việc xác định chết não là gì?,1,5,0.5549800395965576,48344,10
77844,Kiểm tra viên cao cấp hải quan mặc trang phục xuân hè thì sử dụng vạch cấp hiệu màu nào theo quy định?,1,3,0.5184915661811829,152974,23
143700,Hành vi kinh doanh dược liệu không giấy phép bị xử lý như thế nào?,1,16,0.5502943992614746,97340,15
67888,Thời hạn của giấy phép tư vấn chuyên ngành điện lực trong lĩnh vực hoạt động điện lực là bao lâu?,2,2,0.7630550265312195,2320,21
90034,Đơn vị thi công công trình giao thông đường bộ có bắt buộc phải bố trí biển báo hiệu cọc tiêu rào chắn và đèn cảnh báo hay không?,1,28,0.5917476415634155,158382,29
54576,Chia tài sản chung trong thời kỳ hôn nhân được quy định như thế nào?,1,45,0.9454570412635803,122532,15
38060,Tài liệu về hệ thống kiểm soát nội bộ dùng để lập báo cáo được lưu trữ như thế nào?,1,2,0.5381500124931335,94236,20
50908,Muốn khai thác đồi đất đỏ thì cần chuẩn bị hồ sơ gì để xin giấy phép?,1,18,0.9436436295509338,119814,17
136940,Ngành dầu khí sẽ được tái cơ cấu như thế nào theo đề án tái cơ cấu ngành Công Thương?,1,1,0.5905876755714417,11238,20
72586,"Hệ thống sổ sách theo dõi hoạt động giáo dục trong Trung tâm giáo dục nghề nghiệp, giáo dục thường xuyên đối với các tổ chuyên môn, nghiệp vụ được quy định như thế nào?",1,3,0.6588684320449829,123618,35
36968,Giám đốc Công an tỉnh có quyền xử phạt giáo viên tại Trung tâm giáo dục nghề nghiệp sửa chữa nội dung bài thi trái quy định không?,1,7,0.7003533244132996,114252,28
38622,Thủ tục kháng cáo,1,74,0.8739586472511292,102546,4
135080,Thời hiệu xử lý kỷ luật Đảng được quy định như thế nào?,1,14,0.9164988398551941,13418,13
94980,Chuẩn bị hồ sơ dự thi tuyển sinh lớp 10 THPT tại Hà Nội năm học 2022-2023,1,1,0.7562614679336548,4928,17
106704,"Thay đổi phương thức đóng, mức thu nhập tháng đóng bảo hiểm xã hội tự nguyện?",1,6,0.7616173028945923,70988,16
110722,Áp suất làm việc lớn nhất của bình chứa khí chữa cháy là bao nhiêu?,1,1,0.703170657157898,92150,15
104378,Hội đồng thành viên SCIC có thẩm quyền quyết định về hình thức con dấu của doanh nghiệp hay không?,1,8,0.6822149157524109,148300,20
50548,Doanh nghiệp nào được áp dụng ưu đãi thuế thu nhập doanh nghiệp?,1,7,0.6614335775375366,149082,13
115148,"Chế độ dành cho người được chăm sóc, nuôi dưỡng tại cơ sở trợ giúp xã hội như thế nào?",1,8,0.7982344627380371,128836,20
146206,Hộ kinh doanh cá thể có thể tham gia đấu thầu và được giao thực hiện gói thầu mua sắm hàng hóa với tư cách cá nhân hay không?,1,14,0.5668308138847351,26306,29
3466,Trách nhiệm phòng chống khủng bố tại địa phương thuộc về cơ quan nào?,1,1,0.5040229558944702,60986,14
82822,Nhà ở công vụ trong Công an nhân dân là gì?,1,29,0.5756937861442566,1828,11
163872,Biên bản điều tra tai nạn lao động phải được công bố công khai tại đâu?,1,17,0.6331864595413208,82348,16
23352,Nghĩa vụ quân sự là gì?,1,15,0.6919652819633484,58912,6
90110,Cảnh sát giao thông khi tuần tra được quyền kiểm soát các điều kiện tham gia giao thông nào của phương tiện giao thông?,1,10,0.8422881364822388,143660,24
158320,Mẫu báo cáo tình hình quản lý sử dụng nhà ở thuộc sở hữu nhà nước năm 2023 là mẫu nào?,1,3,0.6969636082649231,29620,21
80160,Xử lý số dư kinh phí chi thực hiện chính sách ưu đãi người có công với cách mạng và người trực tiếp tham gia kháng chiến năm 2023?,1,2,0.6918526887893677,2046,29
159444,Lệ phí cấp đổi giấy phép kinh doanh dịch vụ lữ hành quốc tế là bao nhiêu?,1,3,0.8608105778694153,88192,17
153966,Các diện tích đất được sử dụng để bảo vệ và phát triển rừng có được xem là rừng không?,1,4,0.649948000907898,111590,20
162080,Quy trình thực hiện nạo vét hạch cổ có các bước như thế nào?,1,4,0.4638785123825073,137696,14
31210,Vụ trưởng Vụ Công chức Viên chức do ai có thẩm quyền bổ nhiệm?,1,1,0.6558986902236938,39838,14
12950,Học sinh trường giáo dưỡng sẽ bị xử lý kỷ luật bằng những hình thức nào khi vi phạm nội quy?,2,7,0.8667672872543335,112086,21
33078,Xây dựng nhà ở riêng lẻ không có giấy phép xây dựng theo quy định có thể bị xử phạt như thế nào?,1,8,0.7694969177246094,148924,23
48632,Trách nhiệm tổ chức thực hiện chế độ ưu đãi đối với người có công với cách mạng ra sao?,1,2,0.7559137344360352,2668,20
116172,Giáo viên có được phép dạy thêm ở trung tâm bên ngoài cho học sinh mình đang trực tiếp dạy trong trường không?,1,4,0.717886209487915,163714,23
