row_index,qid,question,char_len,word_len,count_dieu,count_khoan,count_diem,count_chuong,count_muc,instrument_luat,instrument_bo_luat,instrument_nghi_dinh,instrument_thong_tu,instrument_quyet_dinh,instrument_nghi_quyet,instrument_phap_lenh,instrument_hien_phap,has_explicit_legal_locator,has_instrument_number,has_year,has_version_cue,has_cross_ref_cue,instrument_type_count,has_numeric_expression,has_entity_hint,archetype
670,75954,Áp dụng quy chuẩn chuyên môn cho hoạt động giám định tư pháp?,61,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
671,151660,Thủ tục thu hồi Chứng chỉ hành nghề dược,40,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
672,54780,Kiểm toán viên là ai?,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
673,24448,Cơ quan nào có thẩm quyền cấp chứng chỉ hành nghề dịch vụ hỗ trợ ứng dụng năng lượng nguyên tử?,95,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PROCEDURE
674,140826,Trường hợp cá nhân có hàng vi giả mạo chứng từ ngân hàng để chiếm đoạt tài sản thì có thực hiện nhận dạng rủi ro hoạt động không?,129,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
675,157938,Người nào phải nộp thuế thu nhập cá nhân?,41,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PROCEDURE
676,33446,Chi phí hoạt động dịch vụ của Ngân hàng Hợp tác xã Việt Nam bao gồm những khoản chi nào?,88,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
677,49650,"Kích thước của cờ hiệu hải quan được trang bị trên xe ô tô kiểm tra, kiểm soát, giám sát hải quan như thế nào?",110,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
678,118618,Thời hạn công chứng tại các Văn phòng công chứng hiện nay là bao nhiêu?,71,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NUMERICAL_THRESHOLD
679,156784,Giấy chứng nhận cơ sở đủ điều kiện an toàn thực phẩm sẽ được kiểm tra như thế nào?,82,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONDITION
680,45630,Đơn vị sự nghiệp công lập nhận chuyển nhượng có thời hạn quyền khai thác tài sản kết cấu hạ tầng cấp nước sạch thì sẽ có nghĩa vụ gì cần thực hiện?,147,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
681,110952,"Cách xác định quỹ tiền lương, thù lao, tiền thưởng đối với quỹ đổi mới công nghệ quốc gia từ ngày 15/8/2022?",108,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,GENERAL_SEMANTIC
682,21154,Chế độ làm việc của Hội đồng thẩm định Nhà nước Dự án đầu tư xây dựng công trình thủy điện Lai Châu như thế nào?,112,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
683,137312,"Trẻ em dưới 6 tuổi bị tim bẩm sinh phức tạp (đảo gốc động mạch), mổ hở sửa toàn bộ thì Hội đồng xác định mức độ khuyết tật từ chối đánh giá mức độ khuyết tật có đúng không?",172,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NUMERICAL_THRESHOLD
684,65600,Người đăng ký dự tuyển công chức nộp Phiếu đăng ký dự tuyển tại đâu?,68,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
685,125238,Người có từ 02 quốc tịch có được đăng ký dự tuyển công chức nhà nước hay không theo quy định hiện nay?,102,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,PROCEDURE
686,89838,Chủ hộ kinh doanh có phải thực hiện các nghĩa vụ về thuế không?,63,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
687,44538,"Viên chức giữ chức danh kiểm nghiệm viên chăn nuôi hạng 3 phải đáp ứng những tiêu chuẩn nào về năng lực chuyên môn, nghiệp vụ?",126,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,CONDITION
688,111334,"Quy định về đổi mới mô hình tổ chức cơ sở đảng ở cơ quan đảng, nhà nước như thế nào?",84,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
689,151134,"Tổ chức, cá nhân được cấp giấy phép hoạt động của phương tiện thủy nội địa thô sơ trong phạm vi bảo vệ công trình thủy lợi có những quyền và nghĩa vụ gì?",153,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PROCEDURE
690,69612,Sử dụng căn hộ chung cư vào mục đích không phải để ở có bị xử phạt không?,73,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANCTION
691,117020,Tòa án có thể quyết định áp dụng các biện pháp tư pháp nào đối với pháp nhân thương mại phạm tội?,97,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,GENERAL_SEMANTIC
692,165094,Độ phát triển và trạng thái của vải quả tươi phải đảm bảo những yêu cầu gì?,75,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONDITION
693,91448,Việc xếp lương và trả lương đối với công chức cấp trung ương loại B cần đáp ứng những nguyên tắc gì?,100,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
694,146666,Viên chức có được cấp hộ chiếu công vụ không?,45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
695,19602,Người không trúng tuyển trong kỳ xét tuyển công chức vào làm việc trong các đơn vị thuộc Thanh tra Chính phủ có được bảo lưu kết quả không?,139,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONDITION
696,143998,Có bắt buộc thực hiện đăng ký phương thức vận hành hệ thống điện ngày hay không?,80,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
697,29434,Có thể làm thành viên của Hội đồng quản trị trong cùng một công ty cổ phần hai nhiệm kỳ liên tục hay không?,107,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
698,142154,Không báo cáo kết quả hoạt động của tổ chức khảo nghiệm phân bón bị phạt tối đa bao nhiêu tiền?,95,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,SANCTION
699,21830,Nguyên tắc chung về chế độ tài sản của vợ chồng theo quy định pháp luật,71,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,CROSS_REFERENCE
700,20870,Thủ tục bổ nhiệm Thừa phát lại theo quy định mới nhất hiện nay được thực hiện như thế nào?,90,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,PROCEDURE
701,82024,Hệ thống định mức xây dựng bao gồm những gì?,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NUMERICAL_THRESHOLD
702,139016,"Những Thông tư, Nghị định nào hướng dẫn Luật Cạnh tranh 2018?",61,12,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,3,1,0,GENERAL_SEMANTIC
703,7254,Việc đánh giá hàng hóa đóng gói sẵn có đáp ứng đủ điều kiện quy định hay không sẽ do cơ quan nào thực hiện?,107,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CONDITION
704,58248,Cho vay tiêu dùng là gì?,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEFINITION
705,56510,Trường hợp nào CSGT được xử phạt lỗi xe không chính chủ?,56,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANCTION
706,109096,Ban bố tình trạng khẩn cấp khi có dịch bệnh truyền nhiễm bao gồm những nội dung nào?,84,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
707,86810,Chủ tịch Hội đồng thành viên Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam bị miễn nhiệm trong những trường hợp nào?,118,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ELIGIBILITY
708,65712,"Thẩm quyền cấp, thu hồi chứng chỉ năng lực hoạt động xây dựng ra sao?",69,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
709,32656,Tổng giám đốc EVN có quyền quyết định các dự án đầu tư mua bán tài sản của EVN không?,85,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,GENERAL_SEMANTIC
710,160736,"Hồ sơ trình phê duyệt kết quả điều tra, đánh giá đất đai bao gồm những gì?",74,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
711,68984,"Đại lý, cửa hàng kinh doanh ô tô, xe máy xuất hóa đơn thấp hơn giá bán bị xử phạt hành chính như thế nào?",105,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANCTION
712,162134,Nội dung thẩm định chương trình đầu tư công được quy định như thế nào?,70,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
713,39300,Hội đồng nghiệm thu đề tài nghiên cứu khoa học cấp ngành thuế có bao nhiêu thành viên?,86,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
714,46794,Cơ quan nào có quyền xếp loại công chức cấp trung ương?,55,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PROCEDURE
715,37188,Ban vì sự tiến bộ của phụ nữ Ủy ban Dân tộc có được phép sử dụng con dấu không?,79,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CONDITION
716,29838,Những trường hợp nào văn bản xác nhận đăng ký khoản vay nước ngoài của doanh nghiệp không được Chính phủ bảo lãnh sẽ chấm dứt hiệu lực?,135,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PROCEDURE
717,153530,Khi tàu biển Việt Nam gặp nạn thì thuyền trưởng phải thực hiện các công việc gì?,80,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
718,76156,Điều kiện hưởng chế độ thai sản khi đóng bảo hiểm xã hội gián đoạn ở hai công ty được pháp luật quy định như thế nào?,117,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,CONDITION
719,85740,"Trình tự, thủ tục lựa chọn chủ đầu tư dự án xây dựng nhà ở thương mại",69,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PROCEDURE
720,29298,Cơ quan đại diện chủ sở hữu có quyền hạn gì về việc thành lập doanh nghiệp do Nhà nước nắm giữ 100% vốn điều lệ?,112,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,GENERAL_SEMANTIC
721,16188,"Kế hoạch xác minh tài sản, thu nhập hằng năm tại cơ quan, tổ chức, đơn vị phải có những nội dung gì?",100,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
722,85736,Biết rõ nguồn gốc hàng hóa có được do phạm tội mà có mà vẫn thực hiện mua bán hành hóa thì có bị xử phạt hay không?,115,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANCTION
723,145816,Học sinh đánh nhau bị xử lý hình sự khi nào?,44,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
724,60004,Phẫu thuật chỉnh bàn chân khoèo chỉ định trong trường hợp nào?,62,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ELIGIBILITY
725,79938,Ép buộc trẻ em sử dụng ma túy có thể bị truy cứu trách nhiệm hình sự với mức án tù chung thân không?,100,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANCTION
726,54762,Hội thao giáo dục quốc phòng và an ninh sẽ thi phần hiểu biết chung như thế nào?,80,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
727,70174,Người lao động có thời gian tham gia bảo hiểm xã hội bắt buộc mà tự tử có được hưởng trợ cấp mai táng không?,108,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PROCEDURE
728,155568,Các hành vi bị nghiêm cấm trong chăn nuôi được quy định ra sao?,63,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
729,6296,Công chức được điều động trong nội bộ ngành Kiểm toán Nhà nước thì được hưởng những chế độ chính sách gì?,105,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ELIGIBILITY
730,139380,"Danh tiếng, chất lượng, đặc tính của sản phẩm mang chỉ dẫn địa lý?",66,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
731,8936,Điều kiện để được đánh giá hoàn thành tốt kết quả giáo dục của học sinh tiểu học là gì?,87,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONDITION
732,76836,Văn bản yêu cầu giám định tư pháp trong tố tụng dân sự được quy định ra sao?,76,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONDITION
733,118642,"Khi thu thập tài liệu, lập hồ sơ đề nghị áp dụng biện pháp xử lý hành chính đưa vào cơ sở cai nghiện bắt buộc cần tuân theo những nguyên tắc gì?",144,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PROCEDURE
734,135290,Thừa năm đóng bảo hiểm xã hội được tính như thế nào?,52,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
735,56888,"Lợi ích phương án cắt giảm, đơn giản hóa dịch vụ giám định sở hữu công nghiệp là gì?",84,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEFINITION
736,73542,"Đối tượng thực hiện báo cáo, cơ quan nhận báo cáo, thời hạn gửi báo cáo ra sao?",79,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CONDITION
737,89808,Nội dung giám sát tổng thể đầu tư gồm những gì?,47,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
738,105072,Thủ tục khai báo hóa chất nhập khẩu được quy định như thế nào?,62,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
739,82546,Mức phụ cấp đối với người tham gia phẫu thuật chuyên khoa nội loại II là bao nhiêu?,83,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
740,32470,Đơn vị được phân công chủ trì hoạt động đối ngoại tiếp khách nước ngoài của Lãnh đạo Tổng Cục thì cần chuẩn bị nội dung gì?,123,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
741,148206,Đề xuất mở rộng phạm vi đánh thuế bảo vệ môi trường đối với hàng hóa khi sử dụng gây ô nhiễm môi trường?,104,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
742,42386,Việc chuyển đổi vị trí công tác định kỳ đối với nhân viên thủ kho thuộc Bộ Quốc phòng thực hiện như thế nào?,108,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
743,114346,Thẩm phán Tòa án nhân dân cấp huyện được áp dụng chế độ phụ cấp trách nhiệm theo nghề như thế nào?,98,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PROCEDURE
744,148564,Hồ sơ đăng ký thay đổi nội dung biện pháp bảo đảm bằng tàu biển đã đăng ký được quy định như thế nào?,101,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
745,20750,Những trường hợp nào thì được từ chối tiếp công dân?,52,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ELIGIBILITY
746,125516,Mức lương tối thiểu vùng 2023 đóng BHXH là bao nhiêu?,53,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,NUMERICAL_THRESHOLD
747,21854,Hợp nhất công ty có làm chấm dứt tồn tại của công ty bị hợp nhất không?,71,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
748,54338,Pháp luật giới hạn số lượng ngoại tệ khi đi nước ngoài như thế nào?,67,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,GENERAL_SEMANTIC
749,36548,Người đại diện theo pháp luật của doanh nghiệp có thể đăng ký hoạt động bán hàng đa cấp cho doanh nghiệp không?,111,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,PROCEDURE
750,1796,Thủ tục xét tặng danh hiệu Nghệ nhân Nhân dân trong lĩnh vực nghề thủ công mỹ nghệ ở Hội đồng cấp Nhà nước được thực hiện theo mấy bước?,136,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PROCEDURE
751,104118,Canh tác là gì?,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEFINITION
752,138636,Ai có thẩm quyền bổ nhiệm lãnh đạo Viện Quy hoạch Thuỷ lợi miền Nam?,68,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
753,129454,Xóa đăng ký biện pháp bảo đảm được thực hiện trong trường hợp nào?,66,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
754,153012,"Nguyên tắc gửi tin nhắn, cuộc gọi quảng cáo được quy định như thế nào?",70,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
755,143472,Mẫu báo cáo kết quả thanh tra chuyên ngành về hải quan mới nhất hiện nay? Báo cáo kết quả thanh tra có những nội dung chủ yếu nào?,130,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,GENERAL_SEMANTIC
756,118444,Báo Khoa học và Phát triển là cơ quan ngôn luận trực thuộc Bộ Khoa học và Công nghệ hiện nay đúng không?,104,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
757,167262,Hồ sơ đề nghị cấp nhanh số lưu hành gồm những thành phần nào?,61,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
758,69284,Chất lượng của dưa hấu quả tươi hạng I được quy định như thế nào?,65,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
759,161334,Công dân khiếu nại Chánh văn phòng Ủy ban nhân dân tỉnh với hành chậm xử lý đơn quá thời hạn thì ai sẽ có thẩm quyền giải quyết?,128,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PROCEDURE
760,78416,Khi thay đổi nhận dạng do thẩm mỹ thì viên chức quốc phòng có được cấp đổi Chứng minh viên chức quốc phòng không?,113,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
761,95890,Chương trình phát triển tài sản trí tuệ đến năm 2030 được thực hiện bao gồm những nội dung nào?,95,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,GENERAL_SEMANTIC
762,144444,"Đoàn người thực hiện quảng cáo, hội thảo, hội nghị, hội chợ, triển lãm, tổ chức sự kiện, vật thể quảng cáo phải tuân thủ các quy định nào?",138,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
763,132350,Kinh doanh dịch vụ lữ hành quốc tế thì có kinh doanh dịch vụ lữ hành nội địa được không?,88,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
764,163184,Người lập di chúc có được yêu cầu tổ chức hành nghề công chứng lưu giữ di chúc của mình hay không?,98,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CONDITION
765,142588,Hội đồng tư vấn xác định nhiệm vụ khoa học cấp bộ của Bộ Tư pháp làm việc theo nguyên tắc nào?,94,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,PROCEDURE
766,92110,Nếu tra soát thông tin thanh toán trực tuyến mà thông tin tra soát trên hệ thống Cổng Dịch vụ công có sự chênh lệch thì phải xử lý trong bao lâu?,145,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NUMERICAL_THRESHOLD
767,110430,Đăng ký mã số mã vạch của doanh nghiệp cần chuẩn bị giấy tờ gì?,63,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PROCEDURE
768,3032,Thời hiệu xử phạt đối với nhà xuất bản không ban hành quy chế nội bộ về thẩm định nội dung xuất bản phẩm nhập khẩu là bao lâu?,126,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SANCTION
769,164984,Khi có dự báo xảy ra sự cố thiên tai thì cơ quan nào có trách nhiệm tổ chức và duy trì hoạt động của cơ quan thường trực Phòng chống thiên tai?,143,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GENERAL_SEMANTIC
770,99822,"Nguyên tắc tính hao mòn, trích khấu hao tài sản cố định được quy định như thế nào?",82,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
771,105440,Cách xếp lương giáo viên tiểu học năm 2023 như thế nào?,55,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,GENERAL_SEMANTIC
772,7502,Hội đồng thi tuyển Điều tra viên ở Viện kiểm sát nhân dân tối cao gồm những ai?,79,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
773,113824,Phí làm hộ chiếu hết bao nhiêu tiền?,36,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NUMERICAL_THRESHOLD
774,28922,Chánh Văn phòng Bộ của Bộ Nội vụ được phép trả lại văn bản của các cơ quan gửi đến Bộ trong trường hợp nào?,107,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CONDITION
775,69966,Điều kiện của người lái xe tham gia giao thông được quy định như thế nào?,73,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CONDITION
776,78158,Nguồn kinh phí miễn giảm học phí được thực hiện như thế nào?,60,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
777,101542,Điều kiện tuyển dụng công chức cấp xã là gì?,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
778,160530,Ban Thường trực Ủy ban Mặt trận Tổ quốc Việt Nam cấp xã họp thường kỳ mỗi tháng bao nhiêu lần?,94,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,PROCEDURE
779,106156,Hồ sơ đề nghị cấp bảo lãnh để vay vốn gửi Quỹ Đổi mới công nghệ quốc gia cần những gì?,86,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PROCEDURE
780,17672,Tài nguyên nước được quy hoạch tổng thể như thế nào?,52,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
781,78060,Thuyết minh tài chính của đơn vị Ngân hàng Nhà nước Việt Nam được lập dựa trên những cơ sở nào?,95,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENERAL_SEMANTIC
